case,repetition,arm,samples,median_ms,min_ms,max_ms,speedup,groups,sampled_query_peak_bytes_median,sampled_query_peak_bytes_max,sampled_batch_native_peak_delta_bytes_median,sampled_batch_native_peak_delta_bytes_max,sampled_native_peak_delta_bytes_median,sampled_native_peak_delta_bytes_max,retained_query_bytes_median,retained_query_bytes_max,retained_native_delta_bytes_median,retained_native_delta_bytes_max,build_ns_median,init_ns_median,probe_ns_median,merge_ns_median,build_rows_median,build_keys_median,build_bytes_median,scanned_rows_median,matched_pairs_median,null_extended_rows_median,surviving_rows_median,merge_cardinality_median,batch_median_ms,queries_per_second
left,0,candidate,10,101.1592835,100.352758,105.046412,5.901318088121887,180,1063280.0,1443208,1081116.0,1443208,,,989360.0,989360,,,1225267.5,75922.0,99261551.5,254339.5,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,10000000.0,180.0,101.3926895,9.862643992691407
left,1,baseline,10,591.2193475,586.940672,592.954619,1.0,180,439304.0,439304,439572.0,439572,,,439304.0,439304,,,,,,,,,,,,,,,591.4820525,1.6906683740839288
left,1,candidate,10,97.197962,96.50656,102.716965,6.082631110104963,180,1063280.0,1063280,1063280.0,1063280,,,989360.0,989360,,,816324.0,72610.5,95993057.5,209531.0,10000.0,10000.0,786560.0,10000000.0,999862.0,9000138.0,10000000.0,180.0,97.4303955,10.26373745963086
match-100pct,0,baseline,10,776.994919,772.669117,784.563571,1.0,120,7039688.0,7039688,7039952.0,7039952,,,5409804.0,5409804,,,,,,,,,,,,,,,777.23338,1.2866148389046286
match-100pct,0,candidate,10,113.270769,111.095462,115.195119,6.859624295479092,120,8688608.0,10609032,8688608.0,10609032,,,8581296.0,8581296,,,6109971.0,93023.5,106496057.0,217115.0,100000.0,100000.0,8388736.0,10000000.0,10000000.0,0.0,10000000.0,120.0,113.510587,8.809750935390722
match-100pct,1,baseline,10,775.9177705,773.751513,785.070918,1.0,120,7039688.0,7039688,7039952.0,7039952,,,5409804.0,5409804,,,,,,,,,,,,,,,776.16343,1.2883884519011672
match-100pct,1,candidate,10,111.9514375,110.264353,113.604852,6.930842406556861,120,8655528.0,8688608,8655528.0,8688608,,,8581296.0,8581296,,,5627520.0,87433.0,105497114.5,174456.0,100000.0,100000.0,8388736.0,10000000.0,10000000.0,0.0,10000000.0,120.0,112.2017445,8.912517398515137
match-1pct,0,baseline,10,160.862742,160.173891,162.111138,1.0,120,322572.0,322572,322840.0,322840,,,322572.0,322572,,,,,,,,,,,,,,,161.0496515,6.209265221539458
match-1pct,0,candidate,10,31.628831,30.709409,33.502054,5.08595281311535,120,299376.0,299376,299376.0,389296,,,258224.0,258224,,,696090.0,66865.0,30205678.5,199898.0,1000.0,1000.0,65664.0,10000000.0,99284.0,0.0,99284.0,120.0,31.8245365,31.422295812540742
match-1pct,1,baseline,10,160.85841,160.558039,161.808254,1.0,120,322572.0,322572,322840.0,322840,,,322572.0,322572,,,,,,,,,,,,,,,161.068913,6.2085226837037135
